1945,Sooraj Ki Baahon Mein
1946,Soorma Anthem
1947,Stay A Little Longer
1948,Subah Subah
1949,Subhanallah
1950,Sufi Salam
1951,Suhana Safar Aur Yeh Mausam
1952,Suit Suit
1953,Sukh Karta (Ganpati Aarti)
1954,Sukoon Mila
1955,Sultan (Mashup)
1956,Sultan Title Song
1957,Sun Le Meri Payal Ke Geet
1958,Sun Soniye
1959,Sun Zara
1960,Sunle Tu Dilki Sadaa
1961,Sunn Le Zara
1962,Sunn Raha Hai (Male)
1963,Sunny Sunny
1964,Sunny Sunny (Remix)
1965,Suno Aisha
1966,Suno Ganpati Bappa Morya
1967,Suraiyya
1968,Suraj Hua Maddham
1969,Surmayee Ankhiyon Mein
1970,Swag
1971,Swag Saha Nahi Jaye
1972,Swag Se Swagat
1973,Swag Se Swagat (Arabic)
1974,Sweeta
1975,Sweetheart
1976,Sweety
1977,Sweety Tera Drama
1978,Taang Uthake
1979,Taaron Ka Chamakta
1980,Tab Bhi Tu
1981,Tadap Tadap
1982,Taiyabali Pyar Ka Dushman
1983,Taki Oh Taki
1984,Talli
1985,Talli Tonight
1986,Tamma Tamma Again
1987,Tamma Tamma Loge
1988,Tan Rang Lo Ji Aaj Man Ranglo
1989,Tandoori Nights
1990,Tanha Tanha
1991,Tanha Tanha Ghum Ke Dhunde Dil
1992,Tanha Tanha Yahan Pe Jeena
1993,Tanhai Tanhai
1994,Tanhaiyaan
1995,Tanhaiyan
1996,Tanhayee
1997,Tanu Weds Manu Returns (Mashup)
1998,Tare Hain Barati
1999,Tareefan
2000,Tareefan Remix
2001,Tattad Tattad
2002,Tauba Main Vyaah Karke Pachtaya
2003,Tauba Yeh Matwali Chaal
2004,Tay Hai
2005,Teen Patti
2006,Teetar Ke Do Aage Teetar
2007,Tenu Le Ke
2008,Tera Bemar Mera Dil
2009,Tera Deedar Hua
2010,Tera Fitoor
2011,Tera Hi Karam
2012,Tera Hoke Rahoon
2013,Tera Hone Laga Hoon
2014,Tera Hua
2015,Tera Mera Milna
2016,Tera Mera Pyar Amar
2017,Tera Mera Rishta
2018,Tera Mera Rishta Purana
2019,Tera Mujhse Hai Pehle Ka Naata Koi
2020,Tera Noor
2021,Tera Rang Balle Balle
2022,Tera Rastaa Chodun Na
2023,Tera Saath Ho
2024,Tera Yaar Hoon Main
2025,Tere Bin
2026,Tere Bin Nahi Laage
2027,Tere Bina
2028,Tere Bina (Guru)
2029,Tere Bina Tere Bina
2030,Tere Bina Zindagi Se Koi Shikwa To Nahin
2031,Tere Chehre Mein Woh Jaadu Hai
2032,Tere Chehre Pe
2033,Tere Dil Ka Rishta
2034,Tere Dil Mein
2035,Tere Dware Pe Aai Baraat
2036,Tere Ghar Ke Samne
2037,Tere Ho Ke Rahenge
2038,Tere Ishq Ka Suroor
2039,Tere Ishq Mein Naachenge
2040,Tere Jaisa
2041,Tere Jaisa Yaar Kahan
2042,Tere Liye
2043,Tere Mast Mast Do Nain
2044,Tere Mere
2045,Tere Mere Beech Mein
2046,Tere Mohalle
2047,Tere Naal Ishqa
2048,Tere Naal Nachna
2049,Tere Naina
2050,Tere Pyar Mein Dil Deewana
2051,Tere Pyar Mein Dildar
2052,Tere Sang Yaara
2053,Tere Thumke Sapna Chaudhary
2054,Teri Bindiya Re
2055,Teri Choodiyan Da Crazy Crazy Sound
2056,Teri Dhoom Har Kahin
2057,Teri Kasam Main Hoon
2058,Teri Khair Mangdi
2059,Teri Mehfil Mein Kismat Azmakar
2060,Teri Meri Prem Kahani
2061,Teri Ore
2062,Teri Pyari Pyari Soorat Ko
2063,Teri Tamanna
2064,Teri Yaad
2065,Teri Yaad Aati Hai
2066,Teri Yaad Dilse Bhulane Chala Hoon
2067,Teri Zulfon Se Judai To
2068,Thare Vaaste
2069,Tharki Chokro
2070,The Breakup Song
2071,The Dirty Mashup
2072,The Disco Song
2073,The Disco Song (Remix)
2074,The Google Song
2075,The Humma Song
2076,The Medley
2077,The Mutton Song
2078,The Padman Song
2079,Theher Ja
2080,Theher Ja (Remix)
2081,Thirkat Ang
2082,This Party Is Over Now
2083,Thoda Aur
2084,Thoda Thoda Pyar
2085,Thodi Der
2086,Thori Se Jo Peeli Hai
2087,Thug Le
2088,Tik Tuk
2089,Tinka Tinka
2090,Tinka Tinka Dil Mera
2091,Tinku Jiya
2092,Tip Tip Barsa Pani
2093,Tishnagi
2094,Titli
2095,Titliyan
2096,Toh Dishoom
2097,Toh Phir Aao
2098,Tonight
2099,Tooh
2100,Toota Jo Kabhi Tara
2101,Tora Man Bada Papi
2102,Touch Me
2103,Trippy
2104,Trippy Trippy
2105,Tu
2106,Tu Banja Gali Benaras Ki
2107,Tu Bhoola Jise
2108,Tu Chahiye
2109,Tu Chale Toh
2110,Tu Dharti Pe Chaahe Jahan Bhi
2111,Tu Hai
2112,Tu Hai Ki Nahin
2113,Tu Hi Hai
2114,Tu Hi Haqeeqat
2115,Tu Hi Khwahish
2116,Tu Hi Mera
2117,Tu Hi Meri Shab Hai
2118,Tu Hi Na Jaane
2119,Tu Hi Re
2120,Tu Hi Toh Meri Dost Hai
2121,Tu Hi Tu
2122,Tu Isaq Mera
2123,Tu Itni Khoobsurat Hai
2124,Tu Jaane Na
2125,Tu Jahaan
2126,Tu Jo Hain
2127,Tu Jo Mila
2128,Tu Kamaal Di Kudi
2129,Tu Mera Bhai Nahi Hai
2130,Tu Mera Hero
2131,Tu Mere Agal Bagal Hai
2132,Tu Mere Paas
2133,Tu Meri
2134,Tu Meri (Remix)
2135,Tu Meri Main Tera
2136,Tu Milade
2137,Tu Mohabbat Hai
2138,Tu Mujhe Kabool
2139,Tu Mujhe Suna
2140,Tu Na Ja Mere Badshah
2141,Tu Pyar Hai Kisi Aur Ka
2142,Tu Roop Ki Rani Main Choron Ka Raja
2143,Tu Rootha Dil Toota
2144,Tu Tu Hai Wahi
2145,Tu Zaroorat Nahi Tu Zaroori Hai
2146,Tu Zaroori
2147,Tujh Mein Rab Dikhta Hai
2148,Tujhe Dekh Dekh
2149,Tujhe Dekha To
2150,Tujhe Dekhti Hai Nazar
2151,Tujhe Jeevan Ki Dor Se
2152,Tujhe Sochta Hoon
2153,Tujhe Yaad Na Meri Aayee
2154,Tujhko Bhulana
2155,Tujhko Jo Paaya
2156,Tujhko Mera Pyar Pukare
2157,Tujhko Na Dekhun
2158,Tujhpe Fida
2159,Tujhse Kahan Judaa Hoon Main
2160,Tujhse Naaraz Nahi Zindagi
2161,Tukur Tukur
2162,Tum
2163,Tum Aa Gaye Ho Noor Aa Gaya Hai
2164,Tum Bin
2165,Tum Dil Ki Dhadkan Mein
2166,Tum Ho Mera Pyar
2167,Tum Ho Toh Lagta Hai
2168,Tum Itna Jo Muskura Rahe Ho
2169,Tum Jaise Bigde Babu Se
2170,Tum Jo Aaye
2171,Tum Jo Mile
2172,Tum Ko Dekha To Yeh Khayal Aya
2173,Tum Ko Hum Dilbar
2174,Tum Ladki Ho
2175,Tum Mere Ho
2176,Tum Mile
2177,Tum Paas Aa Rahe Ho
2178,Tum Par Hum Hai Atke Yaara
2179,Tum Saanson Mein
2180,Tum Saath Ho Jab Apne
2181,Tum Se
2182,Tum Se Milke
2183,Tum Tak
2184,Tum Toh Dhokabaaz Ho
2185,Tumhari Nazar Kyon Khafa Ho Gayi
2186,Tumhe Apna Banane Ka
2187,Tumhe Jo maine Dekha
2188,Tumhen Muhabbat Hai Humne Mana
2189,Tumhen Pa Ke Humne Jahan Pa Liya
2190,Tumhi Dekho Naa
2191,Tumhi Ho Bandhu
2192,Tumhi Se
2193,Tumko To Aana Hi Tha
2194,Tumne Agar Pyar Se – Female
2195,Tumsa Koi Pyaara
2196,Tumsa Nahin Dekha
2197,Tumse Hi Tumse
2198,Tumse Jo Dekhte Hi Pyar Hua
2199,Tumse Milne Ki Tamanna Hai
2200,Tumse Pyar Ho Gaya
2201,Tune Bechain Itna Ziada Kiya
2202,Tune Maari Entriyaan (Bangla Version)
2203,Tune Maari Entriyaan (Remix)
2204,Tune Mari Entriyaan
2205,Tutak Tutak Tutiya
2206,Twinkle Twinkle
2207,Twist
2208,Twist Kamariya
2209,Udi Udi Jaye
2210,Udte Badal Se Poochho
2211,Uff
2212,Uff Teri Adaa I Like You
2213,Ullu ka Pattha
2214,Ungli Pe Nachalein
2215,Urvashi Urvashi
2216,Usire Usire
2217,Usne Bola Kem Che
2218,Vadiya
2219,Vande Mataram
2220,Veerey Ki Wedding
2221,Vele
2222,Waada Raha Sanam
2223,Wada Karle Sajna Tere Bina
2224,Wada Karo Nahi Chodoge
2225,Wafa Jo Na Ki To
2226,Wah Wah Ram Ji
2227,Wajah Tum Ho
2228,Wat Wat Wat
2229,Watan Wallon Watan Na
2230,Whats Up
2231,What’s Going On?
2232,Where’s the Party Tonight
2233,Will You Marry me
2234,Wo Ladki Jo Sabse
2235,Woh Chand Jaisi Ladki
2236,Woh Dekho Jala Ghar Kisi Ka
2237,Woh Ladki Bahut Yaad Aati
2238,Woh Lamhe Woh Baatein
2239,Woh Pehli Baar
2240,World Dance Medley
2241,Ya Ali
2242,Ya Rabba
2243,Yaad Aa Raha Ha
2244,Yaad Aayee
2245,Yaad Hai
2246,Yaad Hai Na
2247,Yaad Mein Teri
2248,Yaad Teri Yaad
2249,Yaadan Teriyan
2250,Yaadon Mein
2251,Yaar De Viah
2252,Yaar Na Miley
2253,Yaar Na Miley (Remix)
2254,Yaar Naa Miley (Remix)
2255,Yaara O Yaara
2256,Yaara Yaara
2257,Yaari Yaari
2258,Yaariyan Mashup
2259,Yaaron Aesa Hai
2260,Yadaan Teriyaan
2261,Yahaan Vahaan
2262,Yahi Hota Pyaar
2263,Yari Hai Imaan Mera
2264,Ye Awaaz Hai
2265,Ye Dosti Hum Nahi Todenge
2266,Ye Jawaani Teri
2267,Ye Jo Teri Paylon Ki
2268,Ye Ladki Nahin Banaras Ka Paan
2269,Ye Mera Dil Pagal Hai
2270,Ye Toh Sach Hai Ke Bhagwan
2271,Ye Tune Kya Kiya
2272,Yeh Desh Hai Veer Jawanon Kaa
2273,Yeh Dil Jo Hai Badmaash Hai
2274,Yeh Hai Bambai Nagaria
2275,Yeh Haseen Vadiyan Yeh Khula Aasman
2276,Yeh Hava Yeh Fiza
2277,Yeh Hawa Yeh Bata
2278,Yeh Hawa Yeh Fiza Aa Bhi Jaa
2279,Yeh Hum Aa Gaye Hain Kahaan
2280,Yeh Ishq Hai
2281,Yeh Ishq Hai Gunah
2282,Yeh Jawaani Hai Deewani (Mashup)
2283,Yeh Jo Des Hai Tera
2284,Yeh Jo Halki Halki Khumariya
2285,Yeh Joker
2286,Yeh Kaisi Jagah
2287,Yeh Kasoor Mera Hai
2288,Yeh Ladka Hai Allah
2289,Yeh Ladka Hai Deewana
2290,Yeh Lucknow Ki Sar Zameen
2291,Yeh Mera Dil Yaar Ka Diwana
2292,Yeh Mera Diwanapan Hai
2293,Yeh Mera Prem Patra
2294,Yeh Raaste Hai Pyaar Ke
2295,Yeh Raat Aur Yeh Doori
2296,Yeh Tera Ghar Yeh Mera Ghar
2297,Yeh Umar Hai Kya
2298,Yeh Vaada Raha
2299,Yeh Zindagi Ka Mausam
2300,You Are My Soniya
2301,You’re My Life
2302,Yun Hi Chala Chal
2303,Yunhi Kat Jaayega
2304,Zaalima
2305,Zara Nazron Se Kah Do Ji
2306,Zara Si Dosti
2307,Zara Zara Touch Me
2308,Zaroorat
2309,Zehnaseeb
2310,Ziddi Dil
2311,Zinda
2312,Zinda Rehti Hain Mohabbatein
2313,Zindagi Bana Loon
2314,Zindagi Do Pal Ki
2315,Zindagi Ka Safar
2316,Zindagi Kaisi Hai Paheli
2317,Zindagi Ki Yahi Reet Hai
2318,Zindagi Kuch Toh Bata
2319,Zindagi To Bewafa Hai
2320,Zindagi Tujhse Kya Karen Shikvey
2321,Zingaat
2322,Zoobi Doobi
2323,Zor Ka Jhatka
2324,Zor Ka Jhatka Haye (Remix)
2325,Zulf Ki Chhaon Mein
2326,khwab jo raag de
